"book_id","book_title","author","genres","book_details","num_pages","cover_image_url"
"3840967","A Dog in a Hat: An American Bike Racer's Story of Mud, Drugs, Blood, Betrayal, and Beauty in Belgium","Joe Parkin","['Cycling', 'Nonfiction', 'Sports', 'Biography', 'Bicycles', 'Belgium', 'Memoir']","In 1987, Joe Parkin was an amateur bike racer in California when he ran into Bob Roll, a pro on the powerhouse Team 7-Eleven. “Lobotomy Bob” told Parkin that, to become a pro, he must go to Belgium.Riding along a canal in Belgium years later, Roll encountered Parkin, who he saw as “a wraith, an avenging angel of misery, a twelve-toothed assassin”. Roll barely recognized him. Belgium had forged Parkin into a pro bike racer, and changed him forever.A Dog in a Hat is Joe’s remarkable story. Leaving California with a bag of clothes, two spare wheels, some cash, and a phone number, Parkin left the comforts of home for the windy, rainswept heartland of European cycling. As one of the first American pros in Europe, Parkin was what the Belgians call “a dog with a hat on” — something familiar, yet decidedly out of place.Parkin lays out the hard reality of the life—the drugs, the payoffs, the betrayals by teammates, the battles with team owners for contracts and money, the endless promises that keep you going, the agony of racing day after day, and the glory of a good day in the saddle.A Dog in a Hat is the unforgettable story of the un-ordinary education of Joe Parkin and his love affair with racing, set in the hardest place in the world to be a bike racer. It is a story untold until now, and one that you will never forget.","205","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347302628i/3840967.jpg"
"38412","Fermat's Enigma","Simon Singh","['Science', 'Nonfiction', 'Mathematics', 'History', 'Popular Science', 'Biography', 'Historical']","xn + yn = zn, where n represents 3, 4, 5, ...no solution""I have discovered a truly marvelous demonstration of this proposition which this margin is too narrow to contain.""With these words, the seventeenth-century French mathematician Pierre de Fermat threw down the gauntlet to future generations.  What came to be known as Fermat's Last Theorem looked simple; proving it, however, became the Holy Grail of mathematics, baffling its finest minds for more than 350 years.  In Fermat's Enigma--based on the author's award-winning documentary film, which aired on PBS's ""Nova""--Simon Singh tells the astonishingly entertaining story of the pursuit of that grail, and the lives that were devoted to, sacrificed for, and saved by it.  Here is a mesmerizing tale of heartbreak and mastery that will forever change your feelings about mathematics.","315","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388182122i/38412.jpg"
"384311","Cool It: The Skeptical Environmentalist's Guide to Global Warming","Bjørn Lomborg","['Science', 'Nonfiction', 'Politics', 'Environment', 'Climate Change', 'Economics', 'Sustainability']","Bjørn Lomborg is the best-informed & most humane advocate for environmental change in the world today. In contrast to other figures that promote a single issue while ignoring others, he views the globe as a whole, studies all the problems, ranks them, & determines how best, & in what order, to address them. His 1st book, The Skeptical Environmentalist, established the importance of a fact-based approach. With later books, Global Crises, Global Solutions & How to Spend $50 Billion to Make the World a Better Place, this mild-mannered Danish statistician has steadily gained new converts. Not surprisingly, Time named him one of the 100 most influential people in the world. Cool It will further enhance his reputation for global analysis & thoughtful response. For anyone who wants an overview of the global warming debate from an objective source, this brief text is a good place to start. He's only interested in real problems. He's no patience with media fear-mongering. He begins by dispatching the myth of endangered polar bears, showing that this Disneyesque cartoon has no relevance to the real world where polar bear populations are in fact increasing. He considers the issue in detail, citing sources from Al Gore to the World Wildlife Fund, then demonstrating that polar bear populations have actually increased fivefold since the '60s. He then works his way thru the concerns we hear so much about: higher temperatures, heat deaths, species extinctions, the cost of cutting carbon, the technology to do it. He believes in climate change--despite his critics, he's no denier--but his fact-based approach, grounded in economic analyses, leads him to a different view. He reviews published estimates of the cost of climate change, & the cost of addressing it, & concludes that ""we actually end up paying more for a partial solution than the cost of the entire problem. That is a bad deal."" In some of the most disturbing chapters, he recounts what leading climate figures have said about anyone who questions the orthodoxy, thus demonstrating the illiberal, antidemocratic tone of the current debate. He himself takes the larger view, detailing why the tone of hysteria is inappropriate to addressing the problems. In the end, his concerns embrace the planet. He contrasts our concern for climate with other concerns such as HIV/AIDS, malnutrition & providing clean water. In the end, his ability to put climate in a global perspective is perhaps the book's greatest value. Lomborg & Cool It are our best guides to our shared environmental future.--Michael Crichton (edited)","253","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1423247804i/384311.jpg"
"384457","Agnes and the Hitman","Jennifer Crusie","['Romance', 'Chick Lit', 'Mystery', 'Contemporary Romance', 'Contemporary', 'Fiction', 'Humor']","Take one food writer named Cranky Agnes, add a hitman named Shane, mix them together with a Southern mob wedding, a missing necklace, two annoyed flamingos, and a dog named Rhett and you've got a recipe for a sexy, hilarious novel about the disastrous side of true love…Agnes Crandall's life goes awry when a dognapper invades her kitchen one night, seriously hampering her attempts to put on a wedding that she's staked her entire net worth on.  Then a hero climbs through her bedroom window.  His name is Shane, no last name, just Shane, and he has his own problems:  he's got a big hit scheduled, a rival trying to take him out, and an ex-mobster uncle asking him to protect some little kid named Agnes.  When he finds out that Agnes isn't so little, his uncle has forgotten to mention a missing five million bucks he might have lost in Agnes's house, and his last hit was a miss, Shane's life isn't looking so good, either.  Then a bunch of lowlifes come looking for the money, a string of hit men show up for Agnes, and some wedding guests gather with intent to throw more than rice.  Agnes and Shane have their hands full with greed, florists, treachery, flamingos, mayhem, mothers of the bride, and--most dangerous of all--each other.  Agnes and the Hitman is the perfect combination of sugar and spice, sweet and salty--a novel of delicious proportions.","421","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388277284i/384457.jpg"
"38447","The Handmaid’s Tale","Margaret Atwood","['Fiction', 'Classics', 'Dystopia', 'Science Fiction', 'Feminism', 'Fantasy', 'Adult']","Offred is a Handmaid in the Republic of Gilead. She may leave the home of the Commander and his wife once a day to walk to food markets whose signs are now pictures instead of words because women are no longer allowed to read. She must lie on her back once a month and pray that the Commander makes her pregnant, because in an age of declining births, Offred and the other Handmaids are valued only if their ovaries are viable. Offred can remember the years before, when she lived and made love with her husband, Luke; when she played with and protected her daughter; when she had a job, money of her own, and access to knowledge. But all of that is gone now…Funny, unexpected, horrifying, and altogether convincing, The Handmaid's Tale is at once scathing satire, dire warning, and tour de force.","311","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1578028274i/38447.jpg"
"384579","Non-Stop","Brian W. Aldiss","['Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Space Opera', 'Fantasy', 'Speculative Fiction', 'Novels']","Curiosity was discouraged in the Greene tribe. Its members lived out their lives in cramped Quarters, hacking away at the encroaching ponics. As to where they were - that was forgotten. Roy Complain decides to find out. With the renegade priest Marapper, he moves into unmapped territory, where they make a series of discoveries which turn their universe upside-down... Non-Stop is the classic SF novel of discovery and exploration; a brilliant evocation of a familiar setting seen through the eyes of a primitive.","241","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1321611598i/384579.jpg"
"384597","Arcadia","Tom Stoppard","['Plays', 'Drama', 'Fiction', 'Theatre', 'Classics', 'Historical Fiction', 'School']","Arcadia takes us back and forth between the nineteenth and twentieth centuries, ranging over the nature of truth and time, the difference between the Classical and the Romantic temperament, and the disruptive influence of sex on our orbits in life. Focusing on the mysteries--romantic, scientific, literary--that engage the minds and hearts of characters whose passions and lives intersect across scientific planes and centuries, it is ""Stoppard's richest, most ravishing comedy to date, a play of wit, intellect, language, brio and... emotion. It's like a dream of levitation: you're instantaneously aloft, soaring, banking, doing loop-the-loops and then, when you think you're about to plummet to earth, swooping to a gentle touchdown of not easily described sweetness and sorrow... Exhilarating"" (Vincent Canby, The New York Times).","144","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1463617930i/384597.jpg"
"38461","Tell Me How Long the Train's Been Gone","James Baldwin","['Fiction', 'Classics', 'Queer', 'LGBT', 'African American', 'Race', 'Novels']","At the height of his theatrical career, the actor Leo Proudhammer is nearly felled by a heart attack. As he hovers between life and death, Baldwin shows the choices that have made him enviably famous and terrifyingly vulnerable.  For between Leo's childhood on the streets of Harlem and his arrival into the intoxicating world of the theater lies a wilderness of desire and loss, shame and rage. An adored older brother vanishes into prison. There are love affairs with a white woman and a younger black man, each of whom will make irresistible claims on Leo's loyalty. And everywhere there is the anguish of being black in a society that at times seems poised on the brink of total racial war. Overpowering in its vitality, extravagant in the intensity of its feeling, Tell Me How Long the Train's Been Gone is a major work of American literature.","496","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1714685248i/38461.jpg"
"38462","Giovanni’s Room","James Baldwin","['Classics', 'Fiction', 'LGBT', 'Queer', 'Romance', 'Literary Fiction', 'Gay']","An alternate cover for this ISBN can be found here.Baldwin's haunting and controversial second novel is his most sustained treatment of sexuality, and a classic of gay literature. In a 1950s Paris swarming with expatriates and characterized by dangerous liaisons and hidden violence, an American finds himself unable to repress his impulses, despite his determination to live the conventional life he envisions for himself. After meeting and proposing to a young woman, he falls into a lengthy affair with an Italian bartender and is confounded and tortured by his sexual identity as he oscillates between the two. Examining the mystery of love and passion in an intensely imagined narrative, Baldwin creates a moving and complex story of death and desire that is revelatory in its insight.","159","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1501485157i/38462.jpg"
"38463","If Beale Street Could Talk","James Baldwin","['Fiction', 'Classics', 'Romance', 'Race', 'Audiobook', 'African American', 'Historical Fiction']","In this honest and stunning novel, James Baldwin has given America a moving story of love in the face of injustice. Told through the eyes of Tish, a nineteen-year-old girl, in love with Fonny, a young sculptor who is the father of her child, Baldwin's story mixes the sweet and the sad. Tish and Fonny have pledged to get married, but Fonny is falsely accused of a terrible crime and imprisoned. Their families set out to clear his name, and as they face an uncertain future, the young lovers experience a kaleidoscope of emotions-affection, despair, and hope. In a love story that evokes the blues, where passion and sadness are inevitably intertwined, Baldwin has created two characters so alive and profoundly realized that they are unforgettably ingrained in the American psyche.","197","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1632433694i/38463.jpg"
"38474","Another Country","James Baldwin","['Fiction', 'Classics', 'LGBT', 'Queer', 'Race', 'African American', 'Novels']","From one of the most important American novelists of the twentieth century—a novel of sexual, racial, political, artistic passions, set in Greenwich Village, Harlem, and France.Stunning for its emotional intensity and haunting sensuality, this book depicts men and women, blacks and whites, stripped of their masks of gender and race by love and hatred at the most elemental and sublime.","426","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1652129234i/38474.jpg"
"38486","Starring Sally J. Freedman as Herself","Judy Blume","['Young Adult', 'Fiction', 'Childrens', 'Middle Grade', 'Historical Fiction', 'Classics', 'Juvenile']","Getting to know the kids at her new school in Miami, making up stories about starring in movies, and finding the evidence needed to convince the chief of police that Hitler is alive keep ten-year-old Sally busy during the winter of 1948","296","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347438548i/38486.jpg"
"384924","Waking the Tiger: Healing Trauma","Peter A. Levine","['Psychology', 'Nonfiction', 'Self Help', 'Mental Health', 'Health', 'Counselling', 'Social Work']","Waking the Tiger offers a new and hopeful vision of trauma. It views the human animal as a unique being, endowed with an instinctual capacity. It asks and answers an intriguing question: why are animals in the wild, though threatened routinely, rarely traumatized? By understanding the dynamics that make wild animals virtually immune to traumatic symptoms, the mystery of human trauma is revealed.Waking the Tiger normalizes the symptoms of trauma and the steps needed to heal them. People are often traumatized by seemingly ordinary experiences. The reader is taken on a guided tour of the subtle, yet powerful impulses that govern our responses to overwhelming life events. To do this, it employs a series of exercises that help us focus on bodily sensations. Through heightened awareness of these sensations trauma can be healed.","288","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1400854365i/384924.jpg"
"38495676","Notice Me","Emem Uko","['Fiction', 'Young Adult', 'Contemporary', 'Adult', 'Novels', 'New Adult', 'Teen']","Music DJ? Sure. Being the frontman of a popular band in a foreign country? Never in his wildest dreams. Anders finds himself living a cool life but at a price of projecting an effeminate image to the public. His fans love it. They’ve only known him since his makeover after his debut as a singer. They don’t know the manly Anders. But the girl he wants to notice him thinks he’s not her type. Now he has to choose between his public image and his private life. Millions of fans versus one? Their happiness or his happiness?""Emem Uko takes you on a suspense-filled journey on the behind-the-scenes struggles of the lead vocalist of a boy band. A journey of growth, loss and finding a long-needed love. It is music to your ears. You will want it on repeat.""","266","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1518481888i/38495676.jpg"
"38500","Women","Charles Bukowski","['Fiction', 'Novels', 'Literature', 'Poetry', 'American', 'Contemporary', 'Classics']","Low-life writer and unrepentant alcoholic Henry Chinaski was born to survive. After decades of slacking off at low-paying dead-end jobs, blowing his cash on booze and women, and scrimping by in flea-bitten apartments, Chinaski sees his poetic star rising at last. Now, at fifty, he is reveling in his sudden rock-star life, running three hundred hangovers a year, and maintaining a sex life that would cripple Casanova.","291","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1325028693i/38500.jpg"
"38501","Ham on Rye","Charles Bukowski","['Fiction', 'Classics', 'Novels', 'Literature', 'American', 'Coming Of Age', 'Contemporary']","In what is widely hailed as the best of his many novels, Charles Bukowski details the long, lonely years of his own hardscrabble youth in the raw voice of alter ego Henry Chinaski. From a harrowingly cheerless childhood in Germany through acne-riddled high school years and his adolescent discoveries of alcohol, women, and the Los Angeles Public Library's collection of D. H. Lawrence, ""Ham on Rye"" offers a crude, brutal, and savagely funny portrait of an outcast's coming-of-age during the desperate days of the Great Depression.","288","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388195001i/38501.jpg"
"38502","Notes of a Dirty Old Man","Charles Bukowski","['Fiction', 'Short Stories', 'Poetry', 'Classics', 'Literature', 'Essays', 'American']","Notes of a Dirty Old Man is a collection of articles written by Charles Bukowski for the underground, L.A.-based newspaper Open City, which operated from 1967 to 1969. Bukowski uses his own life as the basis for his series of articles, and characteristically leaves nothing out.","204","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1678698525i/38502.jpg"
"38503","Tales of Ordinary Madness","Charles Bukowski","['Fiction', 'Short Stories', 'Poetry', 'Classics', 'American', 'Literature', 'The United States Of America']","Exceptional stories that came pounding out of Bukowski's violent and depraved life. Horrible and holy, you cannot read them and ever come away the same again.With Bukowski, the votes are still coming in. There seems to be no middle ground—people seem either to love him or hate him. Tales of his own life and doings are as wild and weird as the very stories he writes. In a sense, Bukowski was a legend in his time: a madman, a recluse, a lover; tender, vicious; never the same.From prostitutes to classical music, Bukowski ingeniously mixes high and low culture in his ""tales of ordinary madness."" These stories are humorous and haunting, angry yet tender portrayals of life in the underbelly of Los Angeles.","238","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388246934i/38503.jpg"
"38505","Hollywood","Charles Bukowski","['Fiction', 'Classics', 'Novels', 'Literature', 'American', 'Humor', 'The United States Of America']","From iconic tortured artist/everyman Charles Bukowski, Hollywood is the fictionalization of his experience adapting his novel Barfly into a movie by the same name.Henry Chinaski, Bukowski’s alter-ego, is pushed to translate a semi-autobiographical book into a screenplay for John Pinchot. He reluctantly agrees, and is thrust into the otherworld called Hollywood, with its parade of eccentric and maddening characters: producers, artists, actors and actresses, film executives and journalists. In this world, the artistry of books and film is lost to the dollar, and Chinaski struggles to keep his footing in the tangle of cons that comprise movie making.Hollywood is Dirty Old Man Bukowski at his most lucid. It overflows with curses, sex, and alcohol. And through it all, or from it all, Bukowski finds flashes of truth about the human condition.","320","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1361998529i/38505.jpg"
"385115","The Nonconformist's Memorial: Poems","Susan Howe","['Poetry']","The Nonconformist's Memorial is a gathering of four long sequences that underscores Susan Howe's reputation as one of the leading experimentalists writing today. Howe is a poet of language in history whose work resonates back through Melville, Dickinson, and Shelley to the seventeenth-century Metaphysicals and Puritans (the nonconformism of the title), and forward again to T. S. Eliot and the abstract expressionists. The sequences fall into two sections, ""Turning"" and ""Conversion,"" in half-ironic nonconforming counterpart to Eliot's Four Quartets. Her collaging and mirror-imaging of words are concretions of verbal static, visual meditations on what can and cannot be said. For Howe, ""Melville's Marginalia"" is the essential poem in the collection, an approach to an elusive and allusive mind through Melville's own reading and the notations in his library books. This, says Howe, is ""Language a wood for thought.""","160","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1347706084i/385115.jpg"
"3851330","The Sign","Raymond Khoury","['Thriller', 'Fiction', 'Mystery', 'Historical Fiction', 'Suspense', 'Mystery Thriller', 'Adventure']","Another cutting-edge thriller set at the intersection of science, religion, and history from the bestselling author of The Last TemplarNew York Times bestselling author Raymond Khoury, whose debut novel, The Last Templar, has sold more than a million copies in the United States, and whose second, The Sanctuary, was also a major national bestseller, returns with The Sign. Like the first two, this new thriller combines gripping contemporary suspense with a high-concept mystery rooted in history, philosophy, religion, and science. And like those novels, it is bound for bestseller lists nationwide.
In Antarctica, a scientific expedition drops anchor for a live news feed. As the CNN journalist begins her report, a massive, shimmering sphere of light suddenly appears in the sky, enveloping the ship in luminous white light before disappearing as mysteriously as it arrived, the entire event witnessed by an incredulous world audience.Meanwhile in a dusty bar in Egypt, a dozen men are lazily discussing the state of the world when the brilliant, glowing symbol on the television stops them cold. One man breaks out in a sweat, crosses himself repeatedly, and rushes out of the bar muttering the same phrase over and over again: It can't be.Across the Internet and around the globe, a stunning controversy threatens to consume the world: Has God finally decided to reveal himself? Or is something more sinister at hand?
Raymond Khoury/Steve Berry interview
STEVE BERRY: Your new thriller, THE SIGN. I'm gonna come right out and say it: I think it's your best one yet. What do you think?RAMOND KHOURY: Tough call. It's my new baby, and much as I adore its elder siblings, it does have that newborn magic to it.STEVE: Trust me, it is. It's also a bit of a departure from your first two books, in that it doesn't have the past-and-present storylines. Knowing how stories kind of take on a life of their own, that wasn't a conscious decision from the get-go, was it?RAYMOND KHOURY: No, it wasn't premeditated. It's just the way the story came out. The whole story happens in the present. It takes place over a few manic days, I think you're familiar with that pacing, right? And it deals with the present, it's about a what if situation that's very today and now, there's a mystery, something to figure out, but there's no throwback to the past, no long lost secret to uncover.STEVE BERRY: It's also very topical. Your editors must be pleased.RAYMOND: I guess it happened that way because the story came out of some very strong feelings I had, feelings about what was going on around the world, in the US and abroad.STEVE: Tell me about that process. Where the story came from.RAYMOND: It's where they all come from, isn't it? That kernel, that one thought or one observation you have that just sticks and triggers a book, the one that bugs you late at night and that you can't shake. This one came to me while watching the news one day, and every item, one after another, it was all bad news. Not just bad, but it was like a lot of people were behaving so insanely in so many places around the world, and, sadly, a lot of it was fuelled by the manipulation or distortion of religious faith.STEVE: By intolerance?RAYMOND: Exactly. Intolerance and closed minds. And it got me thinking. About how divided we are, about how so many people all over the world believe in the absolute infallibility of their faith and how it rules every aspect of their lives, you know what I mean, we're right, everyone else is wrong, that medieval mindset and wondering if anything could ever unite the planet under a single faith.STEVE: One global religion. RAYMOND: Well, imagine if something did happen that convinced everyone that what we had until now, all these different religions that have grown over the last few thousand years, what if something new came along that was so overwhelming that it was impossible to ignore? Would we listen? Would we drop our previous faiths and embrace it?STEVE: But your book's about much more than that. Without wanting to give too much away, it's really a political thriller, isn't it?RAYMOND: It's always so hard to talk about a book without giving too much away.STEVE: It's the fine line we walk.RAYMOND: True. But yes, you're right, it's really about the absolute power something like that would bring, and how it could be abused. Cause above all else, it's a thriller. There's got to be a brilliantly dastardly scheme, right?STEVE: Always. And this one certainly is dastardly. One thing I've noticed, though, in all three of your books so far, they're all, essentially, about the big questions that face us: why we believe, whether or not we have to die. Religion, longevity, life and death, science vs. faith ... Big questions. And in this one, you revisit, though in a completely different way, the power of religion, the good it can bring as well as the bad, something that was also central to The Last Templar. Will this always be your signature genre, books that have a big, central theme at their core?RAYMOND: You asked me earlier about where the story came from. For me, in order to get excited about a book, it has to have a big central theme about how we live at its heart, something I'm interested in exploring. It's got to be about something I care about deeply. That's what drives the story and the characters forward for me. That's what I hope makes the books stand out. That they're not just page-turners, which ain't easy in itself, but that they're also about something. I see it in your books too. A point of view about things, a passion for laying out interesting information about a topic that interests you. Michael Crichton used to do that very successfully. Dan Brown, of course, does it brilliantly. That's what makes the books worth writing, I think.STEVE: And in reading the book, it's clear you still had tons of research to do, even though there isn't a historic mystery to unravel?RAYMOND: Absolutely. Some of it was about history, the monasteries in Egypt, for one. Again, part of the story, organically. Had to be done, and we do love our history, don't we?STEVE: Guilty as charged.RAYMOND: But for this book, I didn't need to do that much of it's nothing like what you did for THE CHARLEMAGNE PURSUIT, for instance. Which I loved, by the way. Particularly since you beat me to using the Voynich Manuscript in a story!STEVE: We do seem to be spookily in sync with our writing as further evidenced by THE SIGN's opening in Antarctica?RAYMOND: I know!STEVE: So tell me, Matt and Gracie. Are we going to see them again?RAYMOND: I don't know. On the one hand, I envy your situation with Cotton Malone, you've got a solid anchor for your books, you're building this great world around him, his son and Stephanie and Henrik and Cassiopeia, who I hope we see again real soon, and it's meaty and it's epic and like the rest of your readers, I'm hooked and I want to know what they do next. You've got that, Lee Child has had it since day one with Reacher, Harlan Coben with Myron Bolitar, the list goes on. Great characters. I'd love to do that one day, but it has to feel right. I wasn't in that frame of mind in my first two books, certainly the world after the end of THE SANCTUARY would be a very different place from the world Mia started out in at the beginning of that book. Tess and Reilly, I could maybe bring back. A lot of fans have asked for that. But with THE SIGN, Iinitely think Matt and Gracie are characters that I could bring back. I'd like to put them through another wringer, and it feels like it would come naturally. But before I do that, I'm writing the next book which introduces a new lead character, so they'll be getting a bit of a breather.STEVE: They sure can use it. Good luck with the book.RAYMOND: Thank you.","464","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442600604i/3851330.jpg"
"385228","On Liberty","John Stuart Mill","['Philosophy', 'Nonfiction', 'Classics', 'History', 'Political Science', 'Economics', 'Politics']","Alternate cover edition of ISBN 9780140432077Published in 1859, John Stuart Mill's On Liberty presented one of the most eloquent defenses of individual freedom in nineteenth-century social and political philosophy and is today perhaps the most widely-read liberal argument in support of the value of liberty. Mill's passionate advocacy of spontaneity, individuality, and diversity, along with his contempt for compulsory uniformity and the despotism of popular opinion, has attracted both admiration and condemnation.","187","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1555338584i/385228.jpg"
"385255","Random Family: Love, Drugs, Trouble, and Coming of Age in the Bronx","Adrian Nicole LeBlanc","['Nonfiction', 'Sociology', 'Memoir', 'Biography', 'New York', 'Journalism', 'Poverty']","In her extraordinary bestseller, Adrian Nicole LeBlanc immerses readers in the intricacies of the ghetto, revealing the true sagas lurking behind the headlines of gangsta glamour, gold-drenched drug dealers, and street-corner society. Focusing on two romances - Jessica's dizzying infatuation with a hugely successful young heroin dealer, Boy George, and Coco's first love with Jessica's little brother, Cesar - Random Family is the story of young people trying to outrun their destinies. Jessica and Boy George ride the wild adventure between riches and ruin, while Coco and Cesar stick closer to the street, all four caught in a precarious dance between survival and death. Friends get murdered; the DEA and FBI investigate Boy George; Cesar becomes a fugitive; Jessica and Coco endure homelessness, betrayal, the heartbreaking separation of prison, and, throughout it all, the insidious damage of poverty.Charting the tumultuous cycle of the generations - as girls become mothers, boys become criminals, and hope struggles against deprivation - LeBlanc slips behind the cold statistics and sensationalism and comes back with a riveting, haunting, and true story.","409","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1442198039i/385255.jpg"
"38529","Bite Me If You Can","Lynsay Sands","['Romance', 'Paranormal Romance', 'Vampires', 'Paranormal', 'Fantasy', 'Fiction', 'Urban Fantasy']","Once Bitten... One minute Leigh is walking home in the early hours of the morning, and the next a vampire is sinking his teeth into her neck. Turns out it was a rogue vampire marked for termination, but it does Leigh little good because the damage's already been done. She's become one of them.Lucian Argeneau, hunter of rogue vampires, has been alive for over two thousand years, and there's very little to excite him anymore. Food has become tasteless, sex is ordinary. The Leigh drops into his life. Suddenly he finds himself craving coffee... and imagining the sassy brunette atop the black satin sheets on his nice big bed. It's Lucian's job now to enlighten Leigh on the inner workings of being immortal... and tutoring her is igniting a fire in him that hasn't burned in centuries.But until they stop a renegade bloodsucker from destroying the human race, passion will have to wait!","356","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1351280801i/38529.jpg"
"3853","Heat and Dust","Ruth Prawer Jhabvala","['Fiction', 'India', 'Historical Fiction', 'Literary Fiction', 'Literature', 'Indian Literature', 'Historical']","Set in colonial India during the 1920s, Heat and Dust tells the story of Olivia, a beautiful woman suffocated by the propriety and social constraints of her position as the wife of an important English civil servant. Longing for passion and independence, Olivia is drawn into the spell of the Nawab, a minor Indian prince deeply involved in gang raids and criminal plots. She is intrigued by the Nawab's charm and aggressive courtship, and soon begins to spend most of her days in his company. But then she becomes pregnant, and unsure of the child's paternity, she is faced with a wrenching dilemma. Her reaction to the crisis humiliates her husband and outrages the British community, breeding a scandal that lives in collective memory long after her death.","190","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388978451i/3853.jpg"
"38530939","The Clockmaker's Daughter","Kate Morton","['Historical Fiction', 'Fiction', 'Mystery', 'Historical', 'Romance', 'Audiobook', 'Fantasy']","My real name, no one remembers. The truth about that summer, no one else knows.In the summer of 1862, a group of young artists led by the passionate and talented Edward Radcliffe descends upon Birchwood Manor on the banks of the Upper Thames. Their plan: to spend a secluded summer month in a haze of inspiration and creativity. But by the time their stay is over, one woman has been shot dead while another has disappeared; a priceless heirloom is missing; and Edward Radcliffe’s life is in ruins.Over one hundred and fifty years later, Elodie Winslow, a young archivist in London, uncovers a leather satchel containing two seemingly unrelated items: a sepia photograph of an arresting-looking woman in Victorian clothing, and an artist’s sketchbook containing the drawing of a twin-gabled house on the bend of a river.Why does Birchwood Manor feel so familiar to Elodie? And who is the beautiful woman in the photograph? Will she ever give up her secrets?","485","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1526476937i/38530939.jpg"
"38548","Love Bites","Lynsay Sands","['Romance', 'Paranormal Romance', 'Vampires', 'Paranormal', 'Fantasy', 'Urban Fantasy', 'Adult']","True Love: Good From The First Bite...Etienne Argeneau's three hundred years of bachelorhood were at an end. Either that, or he'd be forever alone. He could only ""turn"" one human in his lifetime, and most of his kind reserved that power for creating a life mate. If he turned the wrong woman... But what choice did he have? He had to save Rachel Garrett. He didn't know her very well but the beautiful coroner had saved his life. To save hers he would make her immortal....To The LastRachel Garrett awoke surprised. All she'd wanted was to get off the night shift at the morgue; now here she was, staggering to her feet naked and in a strange place. But everything would be all right. She'd just make like a bat out of-- Then she saw the man of her dreams emerging from his... coffin? And the look in his bright silver eyes said they'd be spending a lot of time together. She just hoped he tasted as good as he looked.","373","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1354343261i/38548.jpg"
"3856277","Deadly Gift","Heather Graham","['Paranormal', 'Mystery', 'Romance', 'Paranormal Romance', 'Romantic Suspense', 'Suspense', 'Thriller']","Caer is spending this Christmas among strangers. Brought to Newport, Rhode Island, from her native Ireland to nurse ailing millionaire Sean O'Riley, she's living a life few can imagine. But money can't hide the tension between O'Riley's trophy wife, his paranoid daughter, the eccentric aunt in the attic and the staff members who run the house. When O'Riley's business partner goes missing, family friend Zach Flynn arrives. Determined to help him solve the case, Caer becomes enmeshed in a mystery that weaves together the sins of the past with one family's destiny…and a spirit that watches the mansion, possessing a deadly gift.","395","https://images-na.ssl-images-amazon.com/images/S/compressed.photo.goodreads.com/books/1388196080i/3856277.jpg"
